transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,tansaction_id
6734,4/13/2019,0.0,14,2,5.0,
6735,4/13/2019,251.0,8,1,2.5,
6736,4/13/2019,344.0,3,1,3.0,
6737,4/13/2019,0.0,10,2,4.0,
6738,4/13/2019,0.0,14,1,5.0,
6739,4/13/2019,247.0,12,1,3.75,
6740,4/13/2019,364.0,15,1,4.0,
6741,4/13/2019,98.0,3,2,3.0,
6742,4/13/2019,0.0,9,1,3.5,
6743,4/13/2019,0.0,12,1,3.75,
6744,4/13/2019,0.0,8,2,2.5,
6745,4/13/2019,0.0,16,2,2.0,
6746,4/13/2019,0.0,9,2,3.5,
6747,4/13/2019,0.0,8,2,2.5,
6748,4/13/2019,0.0,5,2,4.5,
6749,4/13/2019,0.0,3,1,3.0,
6750,4/13/2019,0.0,9,1,3.5,
6751,4/13/2019,456.0,3,1,3.0,
6752,4/13/2019,212.0,9,1,3.5,
6753,4/13/2019,0.0,13,1,4.75,
6754,4/13/2019,276.0,15,1,4.0,
6755,4/13/2019,276.0,6,2,5.0,
6756,4/13/2019,652.0,7,1,2.0,
6757,4/13/2019,652.0,16,2,2.0,
6758,4/13/2019,0.0,4,1,3.5,
6759,4/13/2019,382.0,4,1,3.5,
6760,4/13/2019,0.0,6,2,5.0,
6761,4/13/2019,0.0,5,2,4.5,
6762,4/13/2019,0.0,16,2,2.0,
6763,4/13/2019,0.0,13,1,4.75,
6764,4/13/2019,480.0,11,2,2.75,
6765,4/13/2019,0.0,2,1,2.5,
6766,4/13/2019,0.0,12,2,3.75,
6767,4/13/2019,0.0,14,1,5.0,
6768,4/13/2019,0.0,12,2,3.75,
6769,4/13/2019,0.0,6,1,5.0,
6770,4/13/2019,177.0,5,1,4.5,
6771,4/13/2019,0.0,16,1,2.0,
6772,4/13/2019,0.0,15,1,4.0,
6773,4/13/2019,0.0,11,1,2.75,
6774,4/13/2019,0.0,14,1,5.0,
6775,4/13/2019,319.0,4,2,3.5,
6776,4/13/2019,212.0,11,2,2.75,
6777,4/13/2019,0.0,1,2,2.0,
6778,4/13/2019,296.0,3,1,3.0,
6779,4/13/2019,0.0,1,1,2.0,
6780,4/13/2019,0.0,3,1,3.0,
6781,4/13/2019,0.0,15,2,4.0,
6782,4/13/2019,230.0,9,1,3.5,
6783,4/13/2019,149.0,3,1,3.0,
6784,4/13/2019,467.0,7,1,2.0,
6785,4/13/2019,0.0,12,1,3.75,
6786,4/13/2019,511.0,10,2,4.0,
6787,4/13/2019,295.0,3,2,3.0,
6788,4/13/2019,295.0,15,1,4.0,
6789,4/13/2019,0.0,1,2,2.0,
6790,4/13/2019,0.0,15,1,4.0,
6791,4/13/2019,0.0,2,1,2.5,
6792,4/13/2019,0.0,11,2,2.75,
6793,4/13/2019,0.0,5,2,4.5,
6794,4/13/2019,0.0,6,1,5.0,
6795,4/13/2019,0.0,4,2,3.5,
6796,4/13/2019,687.0,1,1,2.0,
6797,4/13/2019,0.0,3,1,3.0,
6798,4/13/2019,0.0,7,1,2.0,
6799,4/13/2019,434.0,6,1,5.0,
6800,4/13/2019,441.0,16,1,2.0,
6801,4/13/2019,0.0,15,1,4.0,
6802,4/13/2019,0.0,8,1,2.5,
6803,4/13/2019,0.0,14,1,5.0,
6804,4/13/2019,0.0,6,1,5.0,
6805,4/13/2019,641.0,12,1,3.75,
6806,4/13/2019,0.0,5,1,4.5,
6807,4/13/2019,0.0,9,2,3.5,
6808,4/13/2019,0.0,11,1,2.75,
6809,4/13/2019,0.0,9,2,3.5,
6810,4/13/2019,0.0,16,1,2.0,
6811,4/13/2019,0.0,2,1,2.5,
6812,4/13/2019,441.0,12,1,3.75,
6813,4/13/2019,441.0,8,1,2.5,
6814,4/13/2019,500.0,16,2,2.0,
6815,4/13/2019,500.0,7,1,2.0,
6816,4/13/2019,139.0,10,2,4.0,
6817,4/13/2019,139.0,2,1,2.5,
6818,4/13/2019,0.0,9,1,3.5,
6819,4/13/2019,0.0,12,2,3.75,
6820,4/13/2019,81.0,2,2,2.5,
6821,4/13/2019,0.0,8,1,2.5,
6822,4/13/2019,483.0,6,1,5.0,
6823,4/13/2019,49.0,5,2,4.5,
6824,4/13/2019,650.0,5,1,4.5,
6825,4/13/2019,650.0,3,2,3.0,
6826,4/13/2019,378.0,5,1,4.5,
6827,4/13/2019,548.0,16,1,2.0,
6828,4/13/2019,0.0,6,2,5.0,
6829,4/13/2019,0.0,7,2,2.0,
6830,4/13/2019,0.0,4,2,3.5,
6831,4/13/2019,0.0,15,1,4.0,
6832,4/13/2019,0.0,9,1,3.5,
6833,4/13/2019,0.0,6,1,5.0,
6834,4/13/2019,0.0,13,2,4.75,
6835,4/13/2019,0.0,15,1,4.0,
6836,4/13/2019,636.0,1,1,2.0,
6837,4/13/2019,636.0,6,1,5.0,
6838,4/13/2019,376.0,8,1,2.5,
6839,4/13/2019,0.0,10,1,4.0,
6840,4/13/2019,0.0,4,2,3.5,
6841,4/13/2019,0.0,3,1,3.0,
6842,4/13/2019,563.0,2,2,2.5,
6843,4/13/2019,593.0,6,2,5.0,
6844,4/13/2019,0.0,13,1,4.75,
6845,4/13/2019,0.0,16,1,2.0,
6846,4/13/2019,0.0,3,1,3.0,
6847,4/13/2019,0.0,10,2,4.0,
6848,4/13/2019,0.0,4,1,3.5,
6849,4/13/2019,0.0,14,2,5.0,
6850,4/13/2019,0.0,1,2,2.0,
6851,4/13/2019,0.0,7,2,2.0,
6852,4/13/2019,763.0,3,1,3.0,
6853,4/13/2019,607.0,6,1,5.0,
6854,4/13/2019,0.0,1,2,2.0,
6855,4/13/2019,0.0,16,2,2.0,
6856,4/13/2019,0.0,9,1,3.5,
6857,4/13/2019,0.0,4,1,3.5,
6858,4/13/2019,0.0,16,1,2.0,
6859,4/13/2019,0.0,9,1,3.5,
6860,4/13/2019,0.0,13,2,4.75,
6861,4/13/2019,0.0,5,1,4.5,
6862,4/13/2019,0.0,9,2,3.5,
6863,4/13/2019,0.0,10,2,4.0,
6864,4/13/2019,728.0,3,1,3.0,
6865,4/13/2019,0.0,7,1,2.0,
6866,4/13/2019,0.0,6,1,5.0,
6867,4/13/2019,606.0,13,1,4.75,
6868,4/13/2019,637.0,14,2,5.0,
6869,4/13/2019,0.0,2,2,2.5,
6870,4/13/2019,381.0,12,2,3.75,
6871,4/13/2019,0.0,7,1,2.0,
6872,4/13/2019,0.0,6,1,5.0,
6873,4/13/2019,0.0,8,2,2.5,
6874,4/13/2019,0.0,14,1,5.0,
6875,4/13/2019,31.0,4,1,3.5,
6876,4/13/2019,793.0,7,1,2.0,
6877,4/13/2019,27.0,11,1,2.75,
6878,4/13/2019,581.0,4,2,3.5,
6879,4/13/2019,0.0,15,2,4.0,
6880,4/13/2019,0.0,9,2,3.5,
6881,4/13/2019,0.0,3,2,3.0,
6882,4/13/2019,320.0,1,2,2.0,
6883,4/13/2019,726.0,9,1,3.5,
6884,4/13/2019,0.0,8,1,2.5,
6885,4/13/2019,674.0,8,2,2.5,
6886,4/13/2019,0.0,10,1,4.0,
6887,4/13/2019,0.0,4,1,3.5,
6888,4/13/2019,0.0,12,1,3.75,
6889,4/13/2019,0.0,6,1,5.0,
6890,4/13/2019,57.0,9,1,3.5,
6891,4/13/2019,0.0,12,1,3.75,
6892,4/13/2019,0.0,4,2,3.5,
6893,4/13/2019,0.0,15,1,4.0,
6894,4/13/2019,0.0,8,2,2.5,
6895,4/13/2019,0.0,2,1,2.5,
6896,4/13/2019,537.0,4,1,3.5,
6897,4/13/2019,537.0,5,1,4.5,
6898,4/13/2019,0.0,6,1,5.0,
6899,4/13/2019,0.0,12,2,3.75,
6900,4/13/2019,354.0,3,1,3.0,
6901,4/13/2019,0.0,5,1,4.5,
6902,4/13/2019,0.0,1,1,2.0,
6903,4/13/2019,84.0,8,2,2.5,
6904,4/13/2019,0.0,2,2,2.5,
6905,4/13/2019,0.0,4,1,3.5,
6906,4/13/2019,440.0,16,2,2.0,
6907,4/13/2019,0.0,6,2,5.0,
6908,4/13/2019,0.0,15,1,4.0,
6909,4/13/2019,31.0,8,2,2.5,
6910,4/13/2019,0.0,3,2,3.0,
6911,4/13/2019,0.0,14,2,5.0,
6912,4/13/2019,118.0,10,2,4.0,
6913,4/13/2019,118.0,14,2,5.0,
6914,4/13/2019,0.0,1,2,2.0,
6915,4/13/2019,0.0,4,1,3.5,
6916,4/13/2019,0.0,5,1,4.5,
6917,4/13/2019,248.0,1,1,2.0,
6918,4/13/2019,248.0,6,1,5.0,
6919,4/13/2019,0.0,4,1,3.5,
6920,4/13/2019,552.0,3,1,3.0,
6921,4/13/2019,560.0,14,2,5.0,
6922,4/13/2019,0.0,13,1,4.75,
6923,4/13/2019,0.0,5,2,4.5,
6924,4/13/2019,0.0,16,1,2.0,
6925,4/13/2019,54.0,11,2,2.75,
6926,4/13/2019,54.0,11,1,2.75,
6927,4/13/2019,0.0,3,2,3.0,
6928,4/13/2019,0.0,12,2,3.75,
6929,4/13/2019,0.0,7,1,2.0,
6930,4/13/2019,0.0,15,1,4.0,
6931,4/13/2019,0.0,10,2,4.0,
6932,4/13/2019,0.0,15,1,4.0,
6933,4/13/2019,0.0,14,1,5.0,
6934,4/13/2019,0.0,2,1,2.5,
6935,4/13/2019,0.0,9,1,3.5,
6936,4/13/2019,0.0,11,1,2.75,
6937,4/13/2019,0.0,8,1,2.5,
6938,4/13/2019,0.0,16,2,2.0,
6939,4/13/2019,0.0,1,1,2.0,
6940,4/13/2019,0.0,10,1,4.0,
6941,4/13/2019,0.0,15,1,4.0,
6942,4/13/2019,527.0,1,2,2.0,
6943,4/13/2019,613.0,6,2,5.0,
6944,4/13/2019,552.0,16,1,2.0,
6945,4/13/2019,0.0,3,1,3.0,
6946,4/13/2019,0.0,10,2,4.0,
6947,4/13/2019,303.0,5,1,4.5,
6948,4/13/2019,493.0,10,1,4.0,
6949,4/13/2019,493.0,9,1,3.5,
6950,4/13/2019,133.0,14,1,5.0,
6951,4/13/2019,0.0,16,1,2.0,
6952,4/13/2019,0.0,14,2,5.0,
6953,4/13/2019,549.0,5,2,4.5,
6954,4/13/2019,549.0,7,1,2.0,
6955,4/13/2019,581.0,7,2,2.0,
6956,4/13/2019,581.0,6,1,5.0,
6957,4/13/2019,0.0,11,1,2.75,
6958,4/13/2019,0.0,1,1,2.0,
6959,4/13/2019,0.0,13,1,4.75,
6960,4/13/2019,240.0,10,2,4.0,
6961,4/13/2019,68.0,15,1,4.0,
6962,4/13/2019,0.0,1,2,2.0,
6963,4/13/2019,0.0,4,1,3.5,
6964,4/13/2019,64.0,4,1,3.5,
6965,4/13/2019,670.0,10,2,4.0,
6966,4/13/2019,686.0,13,2,4.75,
6967,4/13/2019,0.0,14,2,5.0,
6968,4/13/2019,0.0,13,1,4.75,
6969,4/13/2019,0.0,14,1,5.0,
6970,4/13/2019,515.0,15,1,4.0,
6971,4/13/2019,0.0,1,2,2.0,
6972,4/13/2019,0.0,10,1,4.0,
6973,4/13/2019,164.0,3,2,3.0,
6974,4/13/2019,0.0,13,2,4.75,
6975,4/13/2019,156.0,3,1,3.0,
6976,4/13/2019,734.0,4,1,3.5,
6977,4/13/2019,145.0,6,1,5.0,
6978,4/13/2019,145.0,15,1,4.0,
6979,4/13/2019,663.0,14,2,5.0,
6980,4/13/2019,90.0,4,2,3.5,
6981,4/13/2019,90.0,11,1,2.75,
6982,4/13/2019,0.0,3,2,3.0,
6983,4/13/2019,0.0,13,2,4.75,
6984,4/13/2019,0.0,2,1,2.5,
6985,4/13/2019,0.0,5,1,4.5,
6986,4/13/2019,0.0,15,1,4.0,
6987,4/13/2019,774.0,7,1,2.0,
6988,4/13/2019,128.0,13,2,4.75,
6989,4/13/2019,0.0,3,1,3.0,
6990,4/13/2019,424.0,11,1,2.75,
6991,4/13/2019,0.0,1,1,2.0,
6992,4/13/2019,0.0,12,1,3.75,
6993,4/13/2019,0.0,9,1,3.5,
6994,4/13/2019,699.0,12,1,3.75,
6995,4/13/2019,0.0,12,2,3.75,
6996,4/13/2019,0.0,2,2,2.5,
6997,4/13/2019,0.0,10,1,4.0,
6998,4/13/2019,0.0,13,1,4.75,
6999,4/13/2019,95.0,15,1,4.0,
7000,4/13/2019,708.0,10,1,4.0,
7001,4/13/2019,456.0,7,2,2.0,
7002,4/13/2019,437.0,14,1,5.0,
7003,4/13/2019,42.0,1,2,2.0,
7004,4/13/2019,42.0,1,1,2.0,
7005,4/13/2019,190.0,6,1,5.0,
7006,4/13/2019,0.0,13,1,4.75,
7007,4/13/2019,0.0,16,1,2.0,
7008,4/13/2019,0.0,4,1,3.5,
7009,4/13/2019,611.0,7,2,2.0,
7010,4/13/2019,580.0,13,2,4.75,
7011,4/13/2019,0.0,3,2,3.0,
7012,4/13/2019,0.0,3,1,3.0,
7013,4/13/2019,0.0,2,2,2.5,
7014,4/13/2019,15.0,3,1,3.0,
7015,4/13/2019,15.0,11,1,2.75,
7016,4/13/2019,671.0,10,2,4.0,
7017,4/13/2019,671.0,2,1,2.5,
7018,4/13/2019,700.0,8,2,2.5,
7019,4/13/2019,0.0,14,1,5.0,
7020,4/13/2019,0.0,1,1,2.0,
7021,4/13/2019,0.0,3,1,3.0,
7022,4/13/2019,176.0,10,1,4.0,
7023,4/13/2019,419.0,12,2,3.75,
7024,4/13/2019,0.0,9,1,3.5,
7025,4/13/2019,0.0,5,1,4.5,
7026,4/13/2019,562.0,6,2,5.0,
7027,4/13/2019,0.0,15,1,4.0,
7028,4/13/2019,518.0,9,2,3.5,
7029,4/13/2019,672.0,15,1,4.0,
7030,4/13/2019,128.0,4,2,3.5,
7031,4/13/2019,242.0,9,2,3.5,
7032,4/13/2019,242.0,7,1,2.0,
7033,4/13/2019,105.0,15,1,4.0,
7034,4/13/2019,0.0,5,1,4.5,
7035,4/13/2019,369.0,14,1,5.0,
7036,4/13/2019,276.0,12,2,3.75,
7037,4/13/2019,0.0,2,2,2.5,
7038,4/14/2019,130.0,11,1,2.75,
7039,4/14/2019,764.0,16,1,2.0,
7040,4/14/2019,764.0,5,1,4.5,
7041,4/14/2019,0.0,10,1,4.0,
7042,4/14/2019,0.0,16,2,2.0,
7043,4/14/2019,0.0,9,1,3.5,
7044,4/14/2019,0.0,2,1,2.5,
7045,4/14/2019,136.0,7,2,2.0,
7046,4/14/2019,0.0,15,1,4.0,
7047,4/14/2019,0.0,14,1,5.0,
7048,4/14/2019,0.0,8,2,2.5,
7049,4/14/2019,214.0,5,1,4.5,
7050,4/14/2019,461.0,15,1,4.0,
7051,4/14/2019,461.0,8,1,2.5,
7052,4/14/2019,86.0,2,1,2.5,
7053,4/14/2019,368.0,3,2,3.0,
7054,4/14/2019,0.0,3,2,3.0,
7055,4/14/2019,627.0,16,1,2.0,
7056,4/14/2019,0.0,9,2,3.5,
7057,4/14/2019,161.0,2,2,2.5,
7058,4/14/2019,15.0,16,2,2.0,
7059,4/14/2019,15.0,12,2,3.75,
7060,4/14/2019,396.0,8,1,2.5,
7061,4/14/2019,396.0,6,1,5.0,
7062,4/14/2019,393.0,4,2,3.5,
7063,4/14/2019,334.0,8,1,2.5,
7064,4/14/2019,478.0,10,2,4.0,
7065,4/14/2019,432.0,15,1,4.0,
7066,4/14/2019,0.0,3,1,3.0,
7067,4/14/2019,0.0,10,1,4.0,
7068,4/14/2019,768.0,6,1,5.0,
7069,4/14/2019,130.0,2,2,2.5,
7070,4/14/2019,706.0,16,1,2.0,
7071,4/14/2019,0.0,6,1,5.0,
7072,4/14/2019,500.0,3,1,3.0,
7073,4/14/2019,33.0,1,2,2.0,
7074,4/14/2019,0.0,16,1,2.0,
7075,4/14/2019,0.0,3,1,3.0,
7076,4/14/2019,80.0,14,2,5.0,
7077,4/14/2019,493.0,15,2,4.0,
7078,4/14/2019,493.0,13,1,4.75,
7079,4/14/2019,0.0,4,2,3.5,
7080,4/14/2019,0.0,4,1,3.5,
7081,4/14/2019,0.0,9,2,3.5,
7082,4/14/2019,610.0,11,2,2.75,
7083,4/14/2019,610.0,15,2,4.0,
7084,4/14/2019,0.0,10,1,4.0,
7085,4/14/2019,0.0,2,1,2.5,
7086,4/14/2019,3.0,8,2,2.5,
7087,4/14/2019,3.0,2,1,2.5,
7088,4/14/2019,3.0,2,1,2.5,
7089,4/14/2019,762.0,14,1,5.0,
7090,4/14/2019,0.0,15,2,4.0,
7091,4/14/2019,0.0,9,2,3.5,
7092,4/14/2019,0.0,1,2,2.0,
7093,4/14/2019,0.0,5,2,4.5,
7094,4/14/2019,0.0,7,1,2.0,
7095,4/14/2019,46.0,12,2,3.75,
7096,4/14/2019,135.0,12,2,3.75,
7097,4/14/2019,135.0,2,1,2.5,
7098,4/14/2019,797.0,3,2,3.0,
7099,4/14/2019,599.0,7,1,2.0,
7100,4/14/2019,433.0,15,2,4.0,
7101,4/14/2019,448.0,4,1,3.5,
7102,4/14/2019,432.0,3,1,3.0,
7103,4/14/2019,432.0,1,2,2.0,
7104,4/14/2019,432.0,6,1,5.0,
7105,4/14/2019,0.0,7,2,2.0,
7106,4/14/2019,0.0,1,1,2.0,
7107,4/14/2019,0.0,4,1,3.5,
7108,4/14/2019,0.0,1,1,2.0,
7109,4/14/2019,0.0,16,2,2.0,
7110,4/14/2019,496.0,6,2,5.0,
7111,4/14/2019,88.0,4,2,3.5,
7112,4/14/2019,0.0,11,2,2.75,
7113,4/14/2019,0.0,11,2,2.75,
7114,4/14/2019,0.0,14,1,5.0,
7115,4/14/2019,336.0,4,1,3.5,
7116,4/14/2019,0.0,9,1,3.5,
7117,4/14/2019,642.0,14,2,5.0,
7118,4/14/2019,438.0,7,2,2.0,
7119,4/14/2019,438.0,4,2,3.5,
7120,4/14/2019,678.0,5,2,4.5,
7121,4/14/2019,678.0,16,1,2.0,
7122,4/14/2019,0.0,12,1,3.75,
7123,4/14/2019,411.0,16,1,2.0,
7124,4/14/2019,156.0,8,2,2.5,
7125,4/14/2019,686.0,9,2,3.5,
7126,4/14/2019,0.0,13,1,4.75,
7127,4/14/2019,0.0,5,2,4.5,
7128,4/14/2019,570.0,15,1,4.0,
7129,4/14/2019,602.0,10,2,4.0,
7130,4/14/2019,437.0,15,2,4.0,
7131,4/14/2019,437.0,10,1,4.0,
7132,4/14/2019,0.0,16,1,2.0,
7133,4/14/2019,0.0,8,1,2.5,
7134,4/14/2019,406.0,11,2,2.75,
7135,4/14/2019,406.0,9,1,3.5,
7136,4/14/2019,381.0,15,1,4.0,
7137,4/14/2019,381.0,8,2,2.5,
7138,4/14/2019,0.0,4,2,3.5,
7139,4/14/2019,0.0,15,1,4.0,
7140,4/14/2019,301.0,3,1,3.0,
7141,4/14/2019,301.0,2,1,2.5,
7142,4/14/2019,0.0,14,1,5.0,
7143,4/14/2019,0.0,15,1,4.0,
7144,4/14/2019,148.0,10,2,4.0,
7145,4/14/2019,575.0,6,1,5.0,
7146,4/14/2019,0.0,4,1,3.5,
7147,4/14/2019,2.0,5,1,4.5,
7148,4/14/2019,0.0,9,2,3.5,
7149,4/14/2019,0.0,7,1,2.0,
7150,4/14/2019,679.0,15,1,4.0,
7151,4/14/2019,42.0,1,2,2.0,
7152,4/14/2019,42.0,11,1,2.75,
7153,4/14/2019,81.0,9,1,3.5,
7154,4/14/2019,81.0,1,2,2.0,
7155,4/14/2019,39.0,9,1,3.5,
7156,4/14/2019,39.0,15,1,4.0,
7157,4/14/2019,39.0,5,1,4.5,
7158,4/14/2019,209.0,5,1,4.5,
7159,4/14/2019,0.0,2,2,2.5,
7160,4/14/2019,0.0,5,1,4.5,
7161,4/14/2019,0.0,8,1,2.5,
7162,4/14/2019,335.0,15,1,4.0,
7163,4/14/2019,335.0,1,1,2.0,
7164,4/14/2019,141.0,2,1,2.5,
7165,4/14/2019,141.0,3,1,3.0,
7166,4/14/2019,0.0,3,2,3.0,
7167,4/14/2019,736.0,3,1,3.0,
7168,4/14/2019,147.0,15,1,4.0,
7169,4/14/2019,147.0,6,1,5.0,
7170,4/14/2019,466.0,16,1,2.0,
7171,4/14/2019,597.0,5,2,4.5,
7172,4/14/2019,38.0,10,2,4.0,
7173,4/14/2019,38.0,9,1,3.5,
7174,4/14/2019,38.0,1,1,2.0,
7175,4/14/2019,384.0,16,2,2.0,
7176,4/14/2019,384.0,4,1,3.5,
7177,4/14/2019,0.0,11,1,2.75,
7178,4/14/2019,0.0,12,1,3.75,
7179,4/14/2019,72.0,16,2,2.0,
7180,4/14/2019,481.0,1,1,2.0,
7181,4/14/2019,0.0,5,1,4.5,
7182,4/14/2019,0.0,16,1,2.0,
7183,4/14/2019,313.0,10,2,4.0,
7184,4/14/2019,342.0,3,2,3.0,
7185,4/14/2019,342.0,2,1,2.5,
7186,4/14/2019,0.0,9,2,3.5,
7187,4/14/2019,0.0,6,2,5.0,
7188,4/14/2019,0.0,11,1,2.75,
7189,4/14/2019,0.0,16,2,2.0,
7190,4/14/2019,8.0,9,2,3.5,
7191,4/14/2019,592.0,12,1,3.75,
7192,4/14/2019,592.0,5,1,4.5,
7193,4/14/2019,283.0,7,1,2.0,
7194,4/14/2019,0.0,12,1,3.75,
7195,4/14/2019,601.0,12,2,3.75,
7196,4/14/2019,601.0,3,1,3.0,
7197,4/14/2019,714.0,15,1,4.0,
7198,4/14/2019,771.0,9,1,3.5,
7199,4/14/2019,0.0,16,2,2.0,
7200,4/14/2019,739.0,10,1,4.0,
7201,4/14/2019,0.0,13,1,4.75,
7202,4/14/2019,616.0,10,1,4.0,
7203,4/14/2019,799.0,5,2,4.5,
7204,4/14/2019,0.0,5,1,4.5,
7205,4/14/2019,555.0,13,1,4.75,
7206,4/14/2019,0.0,8,2,2.5,
7207,4/14/2019,590.0,13,1,4.75,
7208,4/14/2019,550.0,9,1,3.5,
7209,4/14/2019,550.0,16,1,2.0,
7210,4/14/2019,0.0,12,2,3.75,
7211,4/14/2019,3.0,6,2,5.0,
7212,4/14/2019,0.0,7,2,2.0,
7213,4/14/2019,0.0,2,1,2.5,
7214,4/14/2019,0.0,14,2,5.0,
7215,4/14/2019,37.0,12,2,3.75,
7216,4/14/2019,328.0,6,2,5.0,
7217,4/14/2019,328.0,5,2,4.5,
7218,4/14/2019,328.0,12,1,3.75,
7219,4/14/2019,284.0,14,1,5.0,
7220,4/14/2019,408.0,2,1,2.5,
7221,4/14/2019,424.0,3,2,3.0,
7222,4/14/2019,608.0,9,1,3.5,
7223,4/14/2019,608.0,4,1,3.5,
7224,4/14/2019,0.0,2,1,2.5,
7225,4/14/2019,0.0,14,1,5.0,
7226,4/14/2019,289.0,11,1,2.75,
7227,4/14/2019,464.0,11,1,2.75,
7228,4/14/2019,0.0,16,2,2.0,
7229,4/14/2019,322.0,4,1,3.5,
7230,4/14/2019,322.0,14,2,5.0,
7231,4/14/2019,278.0,8,1,2.5,
7232,4/14/2019,0.0,6,2,5.0,
7233,4/14/2019,461.0,11,2,2.75,
7234,4/14/2019,48.0,13,1,4.75,
7235,4/14/2019,0.0,5,2,4.5,
7236,4/14/2019,0.0,5,2,4.5,
7237,4/14/2019,194.0,2,1,2.5,
7238,4/14/2019,194.0,12,1,3.75,
7239,4/14/2019,0.0,4,1,3.5,
7240,4/14/2019,0.0,5,2,4.5,
7241,4/14/2019,403.0,7,1,2.0,
7242,4/14/2019,346.0,5,1,4.5,
7243,4/14/2019,0.0,12,1,3.75,
7244,4/14/2019,83.0,8,1,2.5,
7245,4/14/2019,267.0,3,2,3.0,
7246,4/14/2019,267.0,5,1,4.5,
7247,4/14/2019,795.0,11,2,2.75,
7248,4/14/2019,795.0,2,1,2.5,
7249,4/14/2019,0.0,10,2,4.0,
7250,4/14/2019,504.0,5,1,4.5,
7251,4/14/2019,504.0,1,1,2.0,
7252,4/14/2019,504.0,11,1,2.75,
7253,4/14/2019,367.0,9,1,3.5,
7254,4/14/2019,598.0,6,2,5.0,
7255,4/14/2019,64.0,15,2,4.0,
7256,4/14/2019,115.0,11,1,2.75,
7257,4/14/2019,115.0,11,1,2.75,
7258,4/14/2019,151.0,9,1,3.5,
7259,4/14/2019,168.0,2,1,2.5,
7260,4/14/2019,168.0,3,2,3.0,
7261,4/14/2019,0.0,10,2,4.0,
7262,4/14/2019,0.0,14,1,5.0,
7263,4/14/2019,0.0,13,1,4.75,
7264,4/14/2019,692.0,6,1,5.0,
7265,4/14/2019,0.0,7,1,2.0,
7266,4/14/2019,0.0,4,1,3.5,
7267,4/14/2019,796.0,9,2,3.5,
7268,4/14/2019,440.0,3,1,3.0,
7269,4/14/2019,0.0,13,1,4.75,
7270,4/14/2019,401.0,9,1,3.5,
7271,4/14/2019,0.0,1,2,2.0,
7272,4/14/2019,424.0,3,1,3.0,
7273,4/14/2019,424.0,16,1,2.0,
7274,4/14/2019,710.0,14,2,5.0,
7275,4/14/2019,710.0,14,2,5.0,
7276,4/14/2019,310.0,11,2,2.75,
7277,4/14/2019,197.0,13,1,4.75,
7278,4/14/2019,747.0,7,1,2.0,
7279,4/14/2019,0.0,1,1,2.0,
7280,4/14/2019,0.0,10,1,4.0,
7281,4/14/2019,170.0,13,1,4.75,
7282,4/14/2019,170.0,1,1,2.0,
7283,4/14/2019,0.0,10,2,4.0,
7284,4/14/2019,0.0,8,2,2.5,
7285,4/14/2019,0.0,9,1,3.5,
7286,4/14/2019,435.0,2,2,2.5,
7287,4/14/2019,435.0,12,1,3.75,
7288,4/14/2019,0.0,15,2,4.0,
7289,4/14/2019,60.0,14,2,5.0,
7290,4/14/2019,60.0,14,1,5.0,
7291,4/14/2019,0.0,1,1,2.0,
7292,4/14/2019,603.0,10,1,4.0,
7293,4/14/2019,0.0,12,1,3.75,
7294,4/14/2019,0.0,16,2,2.0,
7295,4/14/2019,0.0,2,2,2.5,
7296,4/14/2019,317.0,8,2,2.5,
7297,4/14/2019,0.0,15,2,4.0,
7298,4/14/2019,0.0,8,2,2.5,
7299,4/14/2019,0.0,12,1,3.75,
7300,4/14/2019,743.0,7,1,2.0,
7301,4/14/2019,743.0,5,2,4.5,
7302,4/14/2019,779.0,13,1,4.75,
7303,4/14/2019,779.0,16,1,2.0,
7304,4/14/2019,0.0,1,1,2.0,
7305,4/14/2019,0.0,9,1,3.5,
7306,4/14/2019,0.0,2,2,2.5,
7307,4/14/2019,0.0,14,1,5.0,
7308,4/14/2019,3.0,1,2,2.0,
7309,4/14/2019,3.0,8,1,2.5,
7310,4/14/2019,410.0,5,1,4.5,
7311,4/14/2019,18.0,5,1,4.5,
7312,4/14/2019,18.0,1,1,2.0,
7313,4/14/2019,254.0,9,1,3.5,
7314,4/14/2019,112.0,12,1,3.75,
7315,4/14/2019,647.0,10,1,4.0,
7316,4/14/2019,646.0,13,1,4.75,
7317,4/14/2019,202.0,3,1,3.0,
7318,4/14/2019,202.0,11,1,2.75,
7319,4/14/2019,0.0,3,2,3.0,
7320,4/14/2019,389.0,14,1,5.0,
7321,4/14/2019,389.0,9,1,3.5,
7322,4/14/2019,0.0,7,1,2.0,
7323,4/14/2019,408.0,5,2,4.5,
7324,4/14/2019,125.0,7,2,2.0,
7325,4/14/2019,648.0,5,2,4.5,
7326,4/14/2019,681.0,1,1,2.0,
7327,4/14/2019,681.0,1,1,2.0,
7328,4/14/2019,589.0,9,1,3.5,
7329,4/14/2019,178.0,12,1,3.75,
7330,4/14/2019,0.0,16,2,2.0,
7331,4/14/2019,742.0,7,1,2.0,
7332,4/14/2019,330.0,11,1,2.75,
7333,4/14/2019,320.0,6,1,5.0,
7334,4/14/2019,0.0,2,2,2.5,
7335,4/14/2019,0.0,1,2,2.0,
7336,4/14/2019,476.0,6,1,5.0,
7337,4/14/2019,476.0,13,1,4.75,
7338,4/14/2019,274.0,14,1,5.0,
7339,4/14/2019,0.0,11,1,2.75,
7340,4/14/2019,0.0,11,2,2.75,
